route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"3-1-mjp-1","T0+a5","4260.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4328.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4329.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4179.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4261.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4262.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4263.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4180.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4181.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4330.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4148.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4331.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4264.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4113.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4184.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4100.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4082.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4101.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4183.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4186.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4187.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4098.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4182.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4149.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4070.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4150.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4126.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4151.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4265.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4185.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4266.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4114.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4188.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4071.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4083.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4152.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4084.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4102.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4115.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4127.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4153.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4189.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4190.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4191.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4267.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4068.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4073.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4086.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4094.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4104.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4117.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4129.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4130.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4154.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4155.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4156.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4196.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4197.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
"3-1-mjp-1","T0+a5","4198.T0.3-1-mjp-1.1.H","3-1-mjp-1.1.H","East Coburg to South Melbourne Beach","0"
