stop_id,stop_name,stop_lat,stop_lon
"16937","CFA/Boort-Wedderburn Rd (Mysia)","-36.2299484265038","143.755346047968"
"16941","Hunter St/Loddon Valley Hwy (Serpentine)","-36.4104089206487","143.974263841795"
"16942","Hunter St/Loddon Valley Hwy (Serpentine)","-36.4102277719409","143.974583039652"
"16943","Inglewood St/Bendigo - Pyramid Rd (Raywood)","-36.5353267763573","144.206411144991"
"16944","Inglewood St/Bendigo - Pyramid Rd (Raywood)","-36.5349901021654","144.206657780097"
"16946","Dingee Railway Station (Dingee)","-36.3689821291074","144.231965006857"
"16947","Dingee Railway Station (Dingee)","-36.3687302517873","144.231985079679"
"16948","Glossop St/Bendigo - Pyramid Rd (Mitiamo)","-36.211570382403","144.231863005293"
"16949","Glossop St/Bendigo - Pyramid Rd (Mitiamo)","-36.2112837632942","144.231939835026"
"16950","Boort - Pyramid Rd/Loddon Valley Hwy (Durham Ox)","-36.1257249094144","143.920786811789"
"16953","Post Office/King Edward St (Cohuna)","-35.8090744538907","144.219775132707"
"16955","Kerang Railway Station (Kerang)","-35.7331373647111","143.92433606116"
"16956","Service Station/Murray Valley Hwy (Lake Charm)","-35.6080167598035","143.801774403506"
"16957","Murray Valley Hwy (Lake Boga)","-35.4638155192146","143.63653004325"
"16958","Murray Valley Hwy (Lake Boga)","-35.4640464803055","143.636410266534"
"16959","Swan Hill Railway Station (Swan Hill)","-35.3415697914673","143.562224875622"
"16961","McAlpine Rd/Murray Valley Hwy (Nyah)","-35.1760461680888","143.377303040377"
"16962","McAlpine Rd/Murray Valley Hwy (Nyah)","-35.1755108167408","143.377480468774"
"16963","Algie Rd/Murray Valley Hwy (Wood Wood)","-35.1044291628759","143.345927716504"
"16964","Algie Rd/Murray Valley Hwy (Wood Wood)","-35.1046095466189","143.345634563064"
"16965","Post Office/Murray Valley Hwy (Boundary Bend)","-34.7160556763962","143.150459118488"
"16967","Fitzgerald Rd/Robinvale - Sea Lake Rd (Bannerton)","-34.7011010196763","142.793776411201"
"16968","Annuello turn off/Robinvale - Sea Lake Rd (Annuello)","-34.8539897968529","142.83328628559"
"16969","Robinvale Railway Station/Bromley Rd (Robinvale)","-34.5847900797183","142.770342020336"
"17124","General Store/Murray St (Piangil)","-35.0542205868202","143.310581971829"
"17125","General Store/Murray St (Piangil)","-35.0538456442677","143.31069748157"
"17126","Robinvale - Sea Lake Rd/Mallee Hwy (Manangatang)","-35.0550695450681","142.882331027215"
"17127","Robinvale - Sea Lake Rd/Mallee Hwy (Manangatang)","-35.0546697856404","142.881967658189"
"17128","Corner Store/Main St (Bealiba)","-36.7882095295252","143.550893422478"
"17129","Corner Store/Main St (Bealiba)","-36.7881690845809","143.551052067988"
"17130","Poverty St/Commercial Rd (Tarnagulla)","-36.7722473292344","143.833297332912"
"17133","Poverty St/Commercial Rd (Tarnagulla)","-36.7715695732313","143.83322442936"
"17134","Raglan St/Albert St (Creswick)","-37.4245071741802","143.894318873573"
"17135","Raglan St/Albert St (Creswick)","-37.4245467374677","143.894452810866"
"17136","Scandinavian Cres/Ballarat St (Talbot)","-37.170346937488","143.702317245565"
"17137","Scandinavian Cres/Ballarat St (Talbot)","-37.1702156225917","143.702131554018"
"17138","General Store/Green St (Carisbrook)","-37.0486747929792","143.812688201625"
"17139","General Store/Green St (Carisbrook)","-37.0489739772668","143.813091609818"
"17140","Locks Lane/Pyrenees Hwy (Moolort)","-37.0795809910004","143.931130759889"
"17141","Locks Lane/Pyrenees Hwy (Moolort)","-37.079444224994","143.931068800111"
"17142","Panmure St/Pyrenees Hwy (Newstead)","-37.1066834873985","144.061487169326"
"17143","Panmure St/Pyrenees Hwy (Newstead)","-37.1067968128653","144.061696550386"
"17144","Market St/Calder Hwy (Harcourt)","-36.9969282670174","144.260630141875"
"17145","Market St/Calder Hwy (Harcourt)","-36.9968282542561","144.260982015217"
"17146","General Store/Midland Hwy (Guildford)","-37.1487980582611","144.16638261619"
"17147","General Store/Midland Hwy (Guildford)","-37.1488300341269","144.166212564111"
"17148","CFA/Bridport St (Daylesford)","-37.3427100410475","144.141037843929"
"17149","Hotel/Midland Hwy (Blampied)","-37.3672211047707","144.042237260322"
"17150","Hotel/Midland Hwy (Blampied)","-37.367275366102","144.041885152848"
"17151","Antique Shop/Midland Hwy (Newlyn)","-37.4015281434745","143.994535065108"
"17152","Antique Shop/Midland Hwy (Newlyn)","-37.4015511286809","143.994376022412"
"17153","Public Hall/Northern Hwy (Wallan)","-37.4145041824656","144.979108615739"
"17154","Public Hall/Northern Hwy (Wallan)","-37.4143482147269","144.97947436738"
"17155","Murchison/Stevenson St (Murchison)","-36.6165746020266","145.217087674766"
"17156","Murchison East Railway Station (Murchison East)","-36.6130450255811","145.240380736936"
"17158","Marie St/High St (Nagambie)","-36.7859644768187","145.153677131049"
"17159","Marie St/High St (Nagambie)","-36.7859996115822","145.153037546673"
"17191","Seymour Railway Station (Seymour)","-37.0252920972096","145.137445074794"
"17231","McGuinness St/Railway St (Euroa)","-36.7492783001256","145.568377112554"
"17234","Benalla Railway Station (Benalla)","-36.5448214830035","145.984000882211"
"17236","Victory Park/Hall Rd (Goorambat)","-36.411226232973","145.922762434295"
"17237","Victory Park/Hall Rd (Goorambat)","-36.4111102617257","145.922897871292"
"17238","Town Hall/Devenish Rd (Devenish)","-36.3310687938711","145.894475756494"
"17239","Town Hall/Devenish Rd (Devenish)","-36.3309256041484","145.894589194619"
"17240","St James Rd/Devenish Rd (Saint James)","-36.2699464239694","145.894391803753"
"17241","St James Rd/Devenish Rd (Saint James)","-36.2699742887916","145.89448047345"
"17242","Saunders Reserve/Middleton St (Tungamah)","-36.1640333858983","145.877536801301"
"17243","Saunders Reserve/Middleton St (Tungamah)","-36.1638443011289","145.877561732899"
"17244","Belmore St/Orr St (Yarrawonga)","-36.0130698536288","146.004873367884"
"17245","Melbourne St/Inglis St (Mulwala (NSW))","-35.9892256478555","146.005095275378"
"17246","Sanger St/River St (Corowa (NSW))","-35.9987767402339","146.391420412663"
"17247","Blanche St/Foord St (Wahgunyah)","-36.0102762157947","146.394061804268"
"17248","Blanche St/Foord St (Wahgunyah)","-36.0102842780911","146.393873099939"
"17253","Wangaratta Railway Station (Wangaratta)","-36.3551739660438","146.31720500273"
"17257","Wodonga Railway Station (Wodonga)","-36.1051508334041","146.871189009817"
"17265","Station St/High St (Cranbourne)","-38.1015207084579","145.282502632081"
"17305","Cranbourne Park SC/Lyall St (Cranbourne)","-38.1094433179324","145.283822629352"
"17326","Cranbourne Park SC/Lyall St (Cranbourne)","-38.1089023089578","145.283185175735"
"17337","Clyde-Five Ways Rd/South Gippsland Hwy (Devon Meadows)","-38.1595409881577","145.318178751508"
"17338","Clyde-Five Ways Rd/South Gippsland Hwy (Clyde)","-38.1589763776107","145.318397164742"
"17339","Mickle St/South Gippsland Hwy (Tooradin)","-38.2136638555343","145.381536182771"
"17340","Mickle St/South Gippsland Hwy (Tooradin)","-38.2137473307527","145.381054608553"
"17341","Bus Interchange/Rossiter Rd (Koo Wee Rup)","-38.1998453105976","145.49014872613"
"17342","Comfort Station Bus Interchange/Western Port Rd (Lang Lang)","-38.2657220426856","145.562648677983"
"17343","Mitchell St/Davis St (Nyora)","-38.3349171797664","145.672171802786"
"17344","Mitchell St/Davis St (Nyora)","-38.3337580034209","145.672467549567"
"17345","Clarence St/Victoria Rd (Loch)","-38.3686890867472","145.706444453978"
"17346","Clarence St/Victoria Rd (Loch)","-38.3688138379377","145.706316318615"
"17347","King St/Commercial St (Korumburra)","-38.4308806440514","145.822823118664"
"17348","King St/Commercial St (Korumburra)","-38.4303669706581","145.821926388546"
"17349","Coal Creek Museum/South Gippsland Hwy (Korumburra)","-38.441576692734","145.82992545965"
"17350","Coal Creek Museum/South Gippsland Hwy (Korumburra)","-38.4406279418487","145.828772038966"
"17351","Leongatha Railway Station/Long St (Leongatha)","-38.4774143329353","145.948481229311"
"17352","Welsford St/South Gippsland Hwy (Meeniyan)","-38.5777458658615","146.01414417855"
"17353","Welsford St/South Gippsland Hwy (Meeniyan)","-38.5789442051172","146.011980975491"
"17354","Neals Rd/Meeniyan - Promontory Rd (Buffalo)","-38.6498100694977","146.018190639471"
"17355","Neals Rd/Meeniyan - Promontory Rd (Buffalo)","-38.6498545436779","146.018121082579"
"17356","Roo Fuel/Meeniyan - Promontory Rd (Fish Creek)","-38.694076017994","146.082691664836"
"17357","Roo Fuel/Meeniyan - Promontory Rd (Fish Creek)","-38.6941471111653","146.082564270256"
"17358","Pulhams Store/Main St (Foster)","-38.6522142528506","146.200169485491"
"17360","Newsagency/Stanley St (Toora)","-38.6648001008143","146.323879446089"
"17361","Post Office/South Gippsland Hwy (Welshpool)","-38.6654523694953","146.436793926424"
"17362","Post Office/South Gippsland Hwy (Welshpool)","-38.6656063939894","146.436965136068"
"17363","Alberton Store/South Gippsland Hwy (Alberton)","-38.6146143890751","146.666745654274"
"17364","Alberton Store/South Gippsland Hwy (Alberton)","-38.6143985964111","146.666918947408"
"17365","Memorial Park/Grant St (Yarram)","-38.5648458593236","146.674758000997"
"17368","Pier Rd/Bass Hwy (Grantville)","-38.406959125076","145.530387544235"
"17369","Pier Rd/Bass Hwy (Grantville)","-38.4080203557296","145.530217162319"
"17370","Corinella Rd/Bass Hwy (Corinella)","-38.4330714103306","145.49674845439"
"17371","Corinella Rd/Bass Hwy (Corinella)","-38.432969076558","145.496498530275"
"17375","General Store/Hade Ave (Bass)","-38.4839798334513","145.466364609109"
"17376","General Store/Hade Ave (Bass)","-38.4832001095975","145.466690679855"
"17377","Phillip Island Rd/Bass Hwy (Anderson)","-38.5263463628275","145.447524346105"
"17378","Post Office/Marine Pde (San Remo)","-38.520659131708","145.371173089977"
"17379","Forrest Ave/Phillip Island Rd (Newhaven)","-38.5149032300878","145.357791785753"
"17380","Forrest Ave/Phillip Island Rd (Newhaven)","-38.5154414732046","145.358903570865"
"17381","Walton St/Thompson Ave (Cowes)","-38.4590475109174","145.239067535684"
"17382","Walton St/Thompson Ave (Cowes)","-38.4587644756053","145.238822289797"
"17383","Thompson Ave/Chapel St (Cowes)","-38.4502244896958","145.238399703594"
"17384","Peppermint Rd/Bass Hwy (Kilcunda)","-38.5495001832906","145.475920771026"
"17385","Peppermint Rd/Bass Hwy (Kilcunda)","-38.5495480655106","145.476137787297"
"17386","Ozone Hotel/Bass Hwy (Dalyston)","-38.5632904859383","145.547007126149"
"17387","Ozone Hotel/Bass Hwy (Dalyston)","-38.5635894965047","145.547138833569"
"17419","Albury Railway Station (Albury (NSW))","-36.0842434591714","146.924326634016"
"17452","Visitors Centre/Jondaryan Ave (Griffith (NSW))","-34.2896262877084","146.050359075874"
"17453","Coolabah Café/Bridge Rd (Darlington Point (NSW))","-34.5680313009047","146.000330066486"
"17480","Opposite Bendigo Bank/Kingfisher Ave (Coleambally (NSW))","-34.8052078418938","145.881243570552"
"17486","Caltex Roadhouse/Newell Hwy (Jerilderie (NSW))","-35.3588967801591","145.740020649539"
"17531","Caltex Roadhouse/Newell Hwy (Jerilderie (NSW))","-35.3587221726271","145.739704186384"
"17532","Wollamai St/Murray St (Finley (NSW))","-35.6397695190731","145.578663503007"
"17533","Wollamai St/Murray St (Finley (NSW))","-35.6397512310293","145.578641738384"
"17566","Deniliquin Rd/Morris St (Tocumwal (NSW))","-35.8118939155434","145.567367372461"
"17567","General Store/Nangunia St (Barooga (NSW))","-35.9119364992081","145.690538073253"
"17568","General Store/Nangunia St (Barooga (NSW))","-35.9120760046772","145.690103569138"
"17569","Cobram Station/Punt Rd (Cobram)","-35.9204798915247","145.644767218787"
"17570","Kokoda Rd/Murray Valley Hwy (Yarroweyah)","-35.925562176992","145.560165500742"
"17571","Kokoda Rd/Murray Valley Hwy (Yarroweyah)","-35.9253876027742","145.559891569946"
"17572","Maguire St/Murray Valley Hwy (Strathmerton)","-35.9253487140387","145.479257799341"
"17573","Maguire St/Murray Valley Hwy (Strathmerton)","-35.9257351694691","145.478452367098"
"17574","General Store/Numurkah Rd (Katunga)","-35.9993741351376","145.460430968666"
"17575","General Store/Numurkah Rd (Katunga)","-35.9993458156365","145.460331672896"
"17576","Quinn St/Mieklejohn St (Numurkah)","-36.0899478805503","145.441017537521"
"17577","Walter St/Goulburn Valley Hwy (Wunghnu)","-36.1537327592755","145.43178568791"
"17578","Walter St/Goulburn Valley Hwy (Wunghnu)","-36.1538942533147","145.431726892915"
"17579","Victoria Rd/Goulburn Valley Hwy (Tallygaroopna)","-36.2391202152196","145.431861981981"
"17580","Victoria Rd/Goulburn Valley Hwy (Tallygaroopna)","-36.2389350118275","145.431487337356"
"17581","Hogan St/Fraser St (Tatura)","-36.440476133759","145.225309431645"
"17584","General Store/Whittlesea-Yea Rd (Kinglake West)","-37.4756255045092","145.236794073326"
"17585","Silver Creek Rd/Whittlesea-Yea Rd (Hazeldene)","-37.3739809288086","145.280249947774"
"17586","Silver Creek Rd/Whittlesea-Yea Rd (Hazeldene)","-37.3744379647505","145.280070111749"
"17587","Hazeldene Bridge/Whittlesea-Yea Rd (Hazeldene)","-37.344164560691","145.288809873995"
"17588","Hazeldene Bridge/Whittlesea-Yea Rd (Hazeldene)","-37.3441946924068","145.289023675906"
"17589","Flowerdale Hotel/Whittlesea-Yea Rd (Flowerdale)","-37.3206971209661","145.288326565696"
"17590","Flowerdale Hotel/Whittlesea-Yea Rd (Flowerdale)","-37.3203395308377","145.287905841801"
"17681","Moorabool St/Malop St (Geelong)","-38.1474262759582","144.361149477133"
"17686","Grossmans Rd/Surf Coast Hwy (Torquay)","-38.3230576706867","144.318407974268"
"17689","Duffields Rd/Great Ocean Rd (Jan Juc)","-38.3388086431193","144.30589535322"
"17691","Bells Bvd/Great Ocean Rd (Jan Juc)","-38.3386110562088","144.286786902855"
"17692","Bells Bvd/Great Ocean Rd (Jan Juc)","-38.3386494560639","144.285721577112"
"17693","Adiscott Rd/Great Ocean Rd (Bellbrae)","-38.3495588745651","144.257786135121"
"17694","Adiscott Rd/Great Ocean Rd (Bellbrae)","-38.3494023623891","144.257643304175"
"17695","Great Ocean Rd/Camp Rd (Anglesea)","-38.4045077373361","144.18850978715"
"17697","Anglesea Motor Inn/Great Ocean Rd (Anglesea)","-38.408993130771","144.186572479106"
"17698","Anglesea Motor Inn/Great Ocean Rd (Anglesea)","-38.4091147527415","144.186384550015"
"17699","Point Roadknight/Great Ocean Rd (Anglesea)","-38.4203889302638","144.174906829274"
"17700","Point Roadknight/Great Ocean Rd (Anglesea)","-38.420877154939","144.173857077751"
"17701","Post Office/Great Ocean Rd (Aireys Inlet)","-38.4587419328025","144.106974759907"
"17702","Post Office/Great Ocean Rd (Aireys Inlet)","-38.4584325148681","144.106849629388"
"17703","Bambra Rd/Great Ocean Rd (Aireys Inlet)","-38.4647380577478","144.100249106137"
"17704","Bambra Rd/Great Ocean Rd (Aireys Inlet)","-38.4645934807016","144.100231981673"
"17705","Yarringa Rd/Great Ocean Rd (Fairhaven)","-38.4681075152514","144.085010109812"
"17706","Yarringa Rd/Great Ocean Rd (Fairhaven)","-38.467976620976","144.085542530533"
"17707","Golf Links Rd/Great Ocean Rd (Eastern View)","-38.471584809252","144.045469687326"
"17708","Golf Links Rd/Great Ocean Rd (Eastern View)","-38.4718200892257","144.044440117029"
"17711","Lorne Visitor Centre/Great Ocean Rd (Lorne)","-38.5388327429071","143.975384786416"
"17712","Lorne Visitor Centre/Great Ocean Rd (Lorne)","-38.5371832042969","143.974306878833"
"17713","McRae Rd/Great Ocean Rd (Wye River)","-38.6353523242597","143.891076395136"
"17714","McRae Rd/Great Ocean Rd (Wye River)","-38.6351656379858","143.890831776535"
"17715","Grey River Rd/Great Ocean Rd (Kennett River)","-38.6679488353448","143.861834386293"
"17717","Skenes Creek Valley Rd/Great Ocean Rd (Skenes Creek)","-38.7249980259981","143.710124617516"
"17718","Pisces Holiday Park/Great Ocean Rd (Apollo Bay)","-38.7417159898221","143.675389860238"
"17719","Pisces Holiday Park/Great Ocean Rd (Apollo Bay)","-38.7416783682961","143.675334094143"
"17720","Visitor Information Centre/Great Ocean Rd (Apollo Bay)","-38.7545439016469","143.669064944722"
"17721","General Store/Great Ocean Rd (Lavers Hill)","-38.6782100659049","143.388771472087"
"17722","Old Ocean Rd/Great Ocean Rd (Princetown)","-38.6911297905952","143.155486081902"
"17723","Old Ocean Rd/Great Ocean Rd (Princetown)","-38.6912651144238","143.155766152069"
"17726","Surf Club/Tregea St (Port Campbell)","-38.6192036702244","142.993776508159"
"17727","London Bridge/Great Ocean Rd (Port Campbell)","-38.6217347330099","142.934599159248"
"17729","General Store/Macs St (Peterborough)","-38.6070683331888","142.877196983689"
"17731","Bay  of Islands (Nirranda)","-38.5848651863259","142.827428476913"
"17733","Warrnambool Railway Station (Warrnambool)","-38.3850943734911","142.475528575306"
"17737","Spring St/Commercial Rd (Koroit)","-38.2916577234987","142.362509425508"
"17738","Spring St/Commercial Rd (Koroit)","-38.2913867863375","142.362035364849"
"17739","Port Fairy Visitor Centre/Bank St (Port Fairy)","-38.3835160538779","142.239047933769"
"17740","Annesley St (Yambuk)","-38.3163444546963","142.067253815911"
"17742","Princes Hwy (Tyrendarra)","-38.218882273035","141.779335588129"
"17744","Narrawong Store/Princes Hwy (Narrawong)","-38.2541453394671","141.704289932152"
"17745","Percy St/Henty St (Portland)","-38.3460373617457","141.602743841929"
"17746","Lindsay St/Princes Hwy (Heywood)","-38.1329515528569","141.629793457976"
"17748","General Store/Greenham St (Dartmoor)","-37.9222351034253","141.276886926277"
"17749","Tourist Information Centre/Jubilee Hwy East (Mt Gambier (SA))","-37.8257176232018","140.787002324642"
