stop_id,stop_name,stop_lat,stop_lon
"46393","South Morang Station/Civic Dr (South Morang)","-37.6492055988173","145.067688607323"
"4668","Woodhouse Gr/Station St (Box Hill North)","-37.8023648232591","145.126808174273"
"46718","Dudley St/Footscray Rd (West Melbourne)","-37.8122596974273","144.942662581523"
"4705","Ballarat Rd/Station Rd (Deer Park)","-37.7693300970154","144.774747746139"
"47211","Roxburgh Park Dr/Somerton Rd (Roxburgh Park)","-37.6401847276737","144.924504096215"
"47212","Roxburgh Park Dr/Somerton Rd (Roxburgh Park)","-37.6401098764329","144.924347520344"
"47560","Brimbank Shopping Centre/Station Rd (Deer Park)","-37.7506467640747","144.777963396479"
"47580","Opp Brimbank Shopping Centre/252 Station Rd (Cairnlea)","-37.7499431667552","144.778404369497"
"47612","Sunshine Secondary College/Glengala Rd (Sunshine West)","-37.786725697576","144.794085730114"
"47719","Smith St/Victoria Pde (Collingwood)","-37.8088200862605","144.983989919463"
"47722","Clarendon St/Victoria Pde (East Melbourne)","-37.8092067629329","144.982888963774"
"47731","Torquay Way/McGrath Rd (Wyndham Vale)","-37.8897855314694","144.63026652457"
"47732","Torquay Way/McGrath Rd (Wyndham Vale)","-37.8903882026645","144.630213085167"
"47733","Sunset Views Bvd/Leakes Rd (Truganina)","-37.8349170247557","144.695196907907"
"47734","Sunset Views Bvd/Leakes Rd (Truganina)","-37.8350015244572","144.694910223676"
"47736","Gardenvale Station/Nepean Hwy (Brighton)","-37.8962511096435","145.005090198841"
"47737","Gardenvale Station/Nepean Hwy (Brighton)","-37.8962163773575","145.004636250609"
"47738","Harker St/Flemington Rd (North Melbourne)","-37.796936696199","144.951276033399"
"47739","Gatehouse St/Flemington Rd (North Melbourne)","-37.796185129386","144.951069664108"
"47740","Victoria St/Peel St (North Melbourne)","-37.8055772129075","144.955841743959"
"47741","Victoria St/Peel St (North Melbourne)","-37.8055300651144","144.956240578353"
"47742","Brunswick Rd/Lygon St (Brunswick)","-37.7786602451428","144.970503521907"
"47744","Bond St/Flinders St (Melbourne City)","-37.8185384077147","144.963254541846"
"47747","Box Hill Central/Maroondah Hwy (Box Hill)","-37.8181365853554","145.122331189005"
"48058","Hawthorn Rd/Balaclava Rd (Caulfield North)","-37.8725419522351","145.024362950278"
"48461","St Albans Station/St Albans Rd (St Albans)","-37.7448741315684","144.800254345142"
"4930","Sandstone Ave/Point Cook Rd (Seabrook)","-37.8858449768336","144.756065224414"
"4961","East Kew/High St (Kew East)","-37.7996481613203","145.049941459997"
"4964","Cotham Rd/High St (Kew)","-37.8066215062461","145.031414158449"
"4982","St Philips Pl/Station St (Box Hill North)","-37.8012213013112","145.126871137269"
"4999","Ballarat Rd/Station Rd (Deer Park)","-37.7688656202121","144.774966010696"
"50004","Homestead Run/Point Cook Rd (Point Cook)","-37.8857603328085","144.756352046446"
"50063","Carisbrook Cct/Morris Rd (Truganina)","-37.8379067504336","144.708477635107"
"50064","Carisbrook Cct/Morris Rd (Truganina)","-37.8381084177152","144.708653195635"
"50094","Rippleside Tce/Derrimut Rd (Tarneit)","-37.8470913583502","144.688306251619"
"50154","Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale)","-37.8771679304827","144.615005249931"
"50155","Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale)","-37.877026839876","144.615157591726"
"50173","Werribee Village Shopping Centre/Tarneit Rd (Hoppers Crossing)","-37.8887371440386","144.66209158143"
"50174","Tamarind Cres/Tarneit Rd (Hoppers Crossing)","-37.888417008383","144.662306375166"
"50195","Hogans Rd/Derrimut Rd (Hoppers Crossing)","-37.8616855418712","144.685804311456"
"50196","Hogans Rd/Derrimut Rd (Hoppers Crossing)","-37.862013392984","144.685521263405"
"50201","Rippleside Tce/Derrimut Rd (Tarneit)","-37.846574153031","144.688583776588"
"50251","Forsyth Rd/Sayers Rd (Williams Landing)","-37.852672142059","144.732455032744"
"50261","Wyndham Vale Station (Wyndham Vale)","-37.8735597831697","144.60860782655"
"5165","Ashcroft Ave/King St (Templestowe)","-37.7730823206688","145.147166219391"
"5201","Reynolds Rd/Andersons Creek Rd (Doncaster East)","-37.7653372205613","145.172311897581"
"5490","Hansen St/Mason St (Altona North)","-37.8406430830687","144.865034660066"
"5518","Beverly Hills Dr/Blackburn Rd (Templestowe)","-37.7579089509268","145.167522908693"
"5618","Templestowe Village SC/James St (Templestowe)","-37.7568237022799","145.129433074347"
"5747","Greaves St/Heaths Rd (Werribee)","-37.8872397569213","144.639000787619"
"5871","Ashley St/Ballarat Rd (Maidstone)","-37.7816947557422","144.865846500224"
"5877","Thomson St/Ballarat Rd (Maidstone)","-37.7856308116385","144.875702881696"
"5880","Eleanor St/Ballarat Rd (Footscray)","-37.7896631112423","144.885444016933"
"5893","Sturt St/Ballarat Rd (Sunshine)","-37.7788759118734","144.844173600602"
"5930","Inkerman St/Orrong Rd (St Kilda East)","-37.8677694512127","145.009075710012"
"5977","Greaves St/Heaths Rd (Werribee)","-37.8874581667155","144.639107510901"
"5983","Tarneit Rd/Heaths Rd (Werribee)","-37.8757775782756","144.665650492805"
"6023","Somerville Rd/Williamstown Rd (Yarraville)","-37.8130469298586","144.883357072226"
"6026","Francis St/Williamstown Rd (Yarraville)","-37.8207883093001","144.881874924143"
"6029","Donald W Mclean Reserve/Melbourne Rd (Spotswood)","-37.8277667024149","144.881061861963"
"6204","Hawthorn Rd/North Rd (Caulfield South)","-37.9013391666472","145.019817256796"
"6212","Ormond Railway Station/North Rd (Ormond)","-37.9039229875479","145.040117717103"
"6217","Tara Gr/North Rd (Carnegie)","-37.9057391717844","145.055071423964"
"6224","Poath Rd/North Rd (Hughesdale)","-37.907990684537","145.07360873062"
"6228","Warrigal Rd/North Rd (Hughesdale)","-37.909366018785","145.084435314709"
"6247","Alma St/Waverley St (Essendon)","-37.7581882576265","144.906806074633"
"6262","Maribyrnong Park/Maribyrnong Rd (Ascot Vale)","-37.7701406424963","144.902404813088"
"6293","Alma St/Waverley St (Essendon)","-37.7584412667166","144.90684434572"
"6309","Hurtle St/Maribyrnong Rd (Ascot Vale)","-37.7702840341686","144.90286621828"
"6429","Mason St/Melbourne Rd (Newport)","-37.8420672505206","144.883016232815"
"6447","Yarraville Oval/Williamstown Rd (Yarraville)","-37.8159320590342","144.88293387383"
"6449","Francis St/Williamstown Rd (Yarraville)","-37.8195987518697","144.882374698597"
"6452","Donald W Mclean Reserve/Melbourne Rd (Spotswood)","-37.8275341557869","144.881159405571"
"6457","Mason St/Melbourne Rd (Newport)","-37.8417081970213","144.883094681679"
"6545","Huntingdale Railway Station/North Rd (Oakleigh South)","-37.9115610451804","145.104227168355"
"6650","High St/Station Rd (Melton)","-37.6842820751719","144.577906523444"
"6659","Leakes Rd/Western Hwy (Rockbank)","-37.7217182420932","144.653320329757"
"6799","Craigieburn Police Station/Craigieburn Rd (Craigieburn)","-37.5980882304726","144.933138594507"
"6831","Dromana Ave/Matthews Ave (Airport West)","-37.7127505042413","144.889606407993"
"6859","Sunshine Secondary College/266 Glengala Rd (Sunshine West)","-37.7867015737217","144.794722323993"
"6867","Carter St/Glengala Rd (Sunshine West)","-37.7897118446288","144.815049861111"
"692","Livingstone St/Oriel Rd (Ivanhoe)","-37.7658718934251","145.035321914268"
"6995","Day St/Glengala Rd (Sunshine West)","-37.7892969653828","144.813574529411"
"7100","Huntingdale Railway Station/Haughton Rd (Oakleigh South)","-37.9118109450905","145.102958159652"
"7106","Warrigal Rd/North Rd (Bentleigh East)","-37.9097355218018","145.086097763006"
"7110","Poet Rd/North Rd (Bentleigh East)","-37.9081258035503","145.073605206439"
"7136","Tucker Rd/North Rd (Ormond)","-37.9058515596656","145.054238183245"
"7141","Ormond Railway Station/North Rd (Ormond)","-37.9039726783874","145.039854810419"
"7148","Hawthorn Rd/North Rd (Brighton East)","-37.9013631534675","145.018565587506"
"7165","Hansen St/Mason St (Altona North)","-37.8404330411297","144.864881630829"
"720","The Mall/Oriel Rd (Heidelberg West)","-37.749230851629","145.041516397354"
"7331","Opposite Highpoint Shopping Centre/Rosamond Rd (Maribyrnong)","-37.7724882313805","144.886024281379"
"7422","Healesville - Koo Wee Rup Rd/Warburton Hwy (Woori Yallock)","-37.7798018882095","145.529643478555"
"7428","Seville War Memorial Park/Warburton Hwy (Seville)","-37.7776153693137","145.460082638281"
"7432","George St/Warburton Hwy (Wandin North)","-37.7795005410112","145.427454971353"
"7541","Healesville - Koo Wee Rup Rd/Warburton Hwy (Woori Yallock)","-37.7795862086384","145.529693171756"
"7547","Link Rd/Warburton Hwy (Seville)","-37.7779753804108","145.458667187787"
"7552","Union Rd/Warburton Hwy (Wandin North)","-37.7804235623326","145.428411943581"
"758","Malahang Reserve/Oriel Rd (Heidelberg West)","-37.7422499088431","145.042801231001"
"762","Bulleen Rd/Thompsons Rd (Bulleen)","-37.7793451560502","145.081824367322"
"765","Crissane Rd/Waterdale Rd (Heidelberg West)","-37.7283968788115","145.050314286799"
"7677","Waterview Dr/Plenty Rd (Mernda)","-37.6136792753111","145.092580856918"
"7679","Plenty Rd/Bridge Inn Rd (Mernda)","-37.6006506335777","145.096674246453"
"7722","Tangelo Gr/Plenty Rd (Mernda)","-37.6091333386777","145.094577510733"
"7885","North Gtwy/Maroondah Hwy (Coldstream)","-37.7286087684056","145.377685834049"
"7924","Gee St/McIntyre Rd (Sunshine North)","-37.7655095031526","144.83080348859"
"8247","Springvale Rd/Burwood Hwy (Vermont South)","-37.8548511465345","145.170978578938"
"8337","Joffre Rd/Boundary Rd (Pascoe Vale)","-37.7167548594744","144.939692005279"
"8424","Eileen St/West St (Hadfield)","-37.7080951427147","144.938185016524"
"843","Sandra St/Thompsons Rd (Bulleen)","-37.7788238371844","145.082462326832"
"848","Kathleen Gr/Thompsons Rd (Bulleen)","-37.772128049951","145.0969176912"
"850","Victoria Park Railway Station/270 Johnston St (Abbotsford)","-37.7998887195622","144.993977363265"
"854","Smith St/Johnston St (Collingwood)","-37.7988045376146","144.983262833281"
"8643","North Gtwy/Maroondah Hwy (Coldstream)","-37.7286835003188","145.377877102913"
"8650","Maroondah Hwy/Green St (Healesville)","-37.6542592945918","145.516898951833"
"8693","Fortescue Gr/Burwood Hwy (Vermont South)","-37.8556897144114","145.17507241319"
"8694","Vermont South Tram Terminus/Burwood Hwy (Vermont South)","-37.8565474149138","145.182746266169"
"8779","Mt. Dandenong Rd/Maroondah Hwy (Ringwood)","-37.8102658910407","145.238780888988"
"8784","Oban Rd/Maroondah Hwy (Ringwood East)","-37.7985327276156","145.253347358243"
"8826","High St/Clarendon St (Thornbury)","-37.7596311984331","145.00077508167"
"8828","St Georges Rd/Normanby Ave (Thornbury)","-37.7588050670746","144.992999163175"
"8834","Holmes St/Moreland Rd (Brunswick)","-37.7567608080519","144.975177061073"
"8896","Hobbs St/Millers Rd (Altona North)","-37.841402828167","144.846388058125"
"894","Elsternwick Railway Station/Horne St (Elsternwick)","-37.8848862264052","145.000246160793"
"9090","Mt Alexander Rd/Keilor Rd (Essendon)","-37.7439833835798","144.908704374757"
"9092","Ogilvie St/Keilor Rd (Essendon)","-37.7382689609705","144.894986942776"
"9140","Homemaker City/Rosamond Rd (Maribyrnong)","-37.7717745867324","144.886430604503"
"915","Union St/Punt Rd (Windsor)","-37.8531660165654","144.983407541036"
"918","Alfred Hospital/Punt Rd (South Yarra)","-37.8462157756855","144.984858354258"
"921","Toorak Rd/Punt Rd (South Yarra)","-37.8386533754648","144.986348240678"
"9237","Gee St/McIntyre Rd (Sunshine North)","-37.7658718638405","144.830906417915"
"9243","Calder Park Dr/Melton Hwy (Sydenham)","-37.6934803076102","144.757670454253"
"925","Richmond Railway Station/Punt Rd (Melbourne City)","-37.8248080186466","144.988792378564"
"934","Johnston St/Hoddle St (Collingwood)","-37.7994556046252","144.992887427269"
"943","Faraday St/Lygon St (Carlton)","-37.7989689498003","144.967142566329"
"9478","Clarinda Shopping Centre/Opp 120 Bourke Rd (Clarinda)","-37.9412602691173","145.103441455818"
"9501","Osborne Ave/Westall Rd (Clayton South)","-37.9466106716128","145.139390233786"
"9546","Sycamore Ave/Melrose Dr (Tullamarine)","-37.7015800716941","144.88180233909"
"957","Argyle Square/Lygon St (Carlton)","-37.8025717523431","144.966509970286"
"9718","High St/Clarendon St (Thornbury)","-37.7595706470509","145.000924277026"
"9720","St Georges Rd/Normanby Ave (Thornbury)","-37.7587507099447","144.993511428249"
"9726","Nicholson St/Moreland Rd (Coburg)","-37.7566621141024","144.975202453424"
"9787","Hendren Ave/Millers Rd (Altona North)","-37.8403925434613","144.846826525597"
"9827","Montrose Rd/Mt. Dandenong Rd (Montrose)","-37.8102592279134","145.341356345098"
"9840","Glen Dhu Rd/Mt. Dandenong Rd (Kilsyth)","-37.8018228373433","145.308969902335"
"9867","Mountain Hwy/Albert Ave (Boronia)","-37.844610081455","145.300026428813"
"9892","Trade Way/Colchester Rd (Kilsyth)","-37.8230124400701","145.304089553797"
"991","Macedon Square Shopping Centre/Manningham Rd (Templestowe Lower)","-37.7735025906744","145.113458510988"
"9921","Calder Park Dr/Melton Hwy (Sydenham)","-37.6935465324831","144.755468379533"
"9941","Monash St/Gordon St (Maribyrnong)","-37.7843088614499","144.890899310744"
"9943","Victoria University/Ballarat Rd (Footscray)","-37.7937880294347","144.898397397575"
"9955","Taylors Lakes Shopping Centre/Melton Hwy (Taylors Lakes)","-37.7015284531049","144.800753896117"
"9957","Mary MacKillop Primary School/Sunshine Ave (Keilor Downs)","-37.7142833743144","144.803836644413"
"9977","Power St/Sunshine Ave (St Albans)","-37.731200100551","144.816544168728"
"9981","Malcolm Ct/Sunshine Ave (St Albans)","-37.740706247305","144.824764447831"
