route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-SPT-F-mjp-1","T0","6594.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6600.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6606.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6612.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6617.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6624.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6630.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6632.T0.2-SPT-F-mjp-1.1.H","2-SPT-F-mjp-1.1.H","Stony Point","0"
"2-SPT-F-mjp-1","T0","6586.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6591.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6597.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6603.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6609.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6615.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6621.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6627.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6631.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-SPT-F-mjp-1","T0","6633.T0.2-SPT-F-mjp-1.2.R","2-SPT-F-mjp-1.2.R","Frankston","1"
"2-ALM-F-mjp-1","T0","2622.T0.2-ALM-F-mjp-1.1.H","2-ALM-F-mjp-1.1.H","Alamein","0"
"2-ALM-F-mjp-1","T0","2627.T0.2-ALM-F-mjp-1.1.H","2-ALM-F-mjp-1.1.H","Alamein","0"
"2-ALM-F-mjp-1","T0","2631.T0.2-ALM-F-mjp-1.1.H","2-ALM-F-mjp-1.1.H","Alamein","0"
"2-ALM-F-mjp-1","T0","2634.T0.2-ALM-F-mjp-1.1.H","2-ALM-F-mjp-1.1.H","Alamein","0"
"2-ALM-F-mjp-1","T0","2638.T0.2-ALM-F-mjp-1.1.H","2-ALM-F-mjp-1.1.H","Alamein","0"
"2-ALM-F-mjp-1","T0","2643.T0.2-ALM-F-mjp-1.1.H","2-ALM-F-mjp-1.1.H","Alamein","0"
"2-ALM-F-mjp-1","T0","2649.T0.2-ALM-F-mjp-1.1.H","2-ALM-F-mjp-1.1.H","Alamein","0"
