route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"7-B03-mjp-1","T0","2241.T0.7-B03-mjp-1.6.R","7-B03-mjp-1.6.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2242.T0.7-B03-mjp-1.6.R","7-B03-mjp-1.6.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2243.T0.7-B03-mjp-1.6.R","7-B03-mjp-1.6.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2244.T0.7-B03-mjp-1.7.R","7-B03-mjp-1.7.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2245.T0.7-B03-mjp-1.7.R","7-B03-mjp-1.7.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2246.T0.7-B03-mjp-1.7.R","7-B03-mjp-1.7.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2247.T0.7-B03-mjp-1.7.R","7-B03-mjp-1.7.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2248.T0.7-B03-mjp-1.7.R","7-B03-mjp-1.7.R","Chirnside Park SC","1"
"7-B03-mjp-1","T0","2249.T0.7-B03-mjp-1.7.R","7-B03-mjp-1.7.R","Chirnside Park SC","1"
"7-B04-mjp-1","T0","639.T0.7-B04-mjp-1.1.H","7-B04-mjp-1.1.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","640.T0.7-B04-mjp-1.1.H","7-B04-mjp-1.1.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","641.T0.7-B04-mjp-1.1.H","7-B04-mjp-1.1.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","642.T0.7-B04-mjp-1.1.H","7-B04-mjp-1.1.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3451.T0.7-B04-mjp-1.2.H","7-B04-mjp-1.2.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3452.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3453.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3454.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3455.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3456.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3457.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3458.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3459.T0.7-B04-mjp-1.3.H","7-B04-mjp-1.3.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3460.T0.7-B04-mjp-1.4.H","7-B04-mjp-1.4.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3461.T0.7-B04-mjp-1.4.H","7-B04-mjp-1.4.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3463.T0.7-B04-mjp-1.4.H","7-B04-mjp-1.4.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3464.T0.7-B04-mjp-1.4.H","7-B04-mjp-1.4.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3462.T0.7-B04-mjp-1.4.H","7-B04-mjp-1.4.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3465.T0.7-B04-mjp-1.4.H","7-B04-mjp-1.4.H","Mooroolbark Station","0"
"7-B04-mjp-1","T0","3475.T0.7-B04-mjp-1.5.R","7-B04-mjp-1.5.R","Croydon Station","1"
"7-B04-mjp-1","T0","3476.T0.7-B04-mjp-1.5.R","7-B04-mjp-1.5.R","Croydon Station","1"
"7-B04-mjp-1","T0","3477.T0.7-B04-mjp-1.5.R","7-B04-mjp-1.5.R","Croydon Station","1"
"7-B04-mjp-1","T0","3478.T0.7-B04-mjp-1.5.R","7-B04-mjp-1.5.R","Croydon Station","1"
"7-B04-mjp-1","T0","3479.T0.7-B04-mjp-1.5.R","7-B04-mjp-1.5.R","Croydon Station","1"
"7-B04-mjp-1","T0","3480.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","3481.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","3482.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","3483.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","3484.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","3485.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","3486.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","3487.T0.7-B04-mjp-1.6.R","7-B04-mjp-1.6.R","Croydon Station","1"
"7-B04-mjp-1","T0","653.T0.7-B04-mjp-1.7.R","7-B04-mjp-1.7.R","Croydon Station","1"
"7-B04-mjp-1","T0","655.T0.7-B04-mjp-1.7.R","7-B04-mjp-1.7.R","Croydon Station","1"
"7-B04-mjp-1","T0","654.T0.7-B04-mjp-1.7.R","7-B04-mjp-1.7.R","Croydon Station","1"
"7-B04-mjp-1","T0","656.T0.7-B04-mjp-1.7.R","7-B04-mjp-1.7.R","Croydon Station","1"
"7-B04-mjp-1","T0","666.T0.7-B04-mjp-1.7.R","7-B04-mjp-1.7.R","Croydon Station","1"
"7-B07-mjp-1","T0","3497.T0.7-B07-mjp-1.1.H","7-B07-mjp-1.1.H","Ferntree Gully Station","0"
"7-B07-mjp-1","T0","3498.T0.7-B07-mjp-1.1.H","7-B07-mjp-1.1.H","Ferntree Gully Station","0"
"7-B07-mjp-1","T0","3499.T0.7-B07-mjp-1.1.H","7-B07-mjp-1.1.H","Ferntree Gully Station","0"
"7-B07-mjp-1","T0","3500.T0.7-B07-mjp-1.1.H","7-B07-mjp-1.1.H","Ferntree Gully Station","0"
"7-B07-mjp-1","T0","3511.T0.7-B07-mjp-1.2.R","7-B07-mjp-1.2.R","Stud Park","1"
"7-B07-mjp-1","T0","3512.T0.7-B07-mjp-1.2.R","7-B07-mjp-1.2.R","Stud Park","1"
"7-B07-mjp-1","T0","3513.T0.7-B07-mjp-1.2.R","7-B07-mjp-1.2.R","Stud Park","1"
"7-B07-mjp-1","T0","3515.T0.7-B07-mjp-1.2.R","7-B07-mjp-1.2.R","Stud Park","1"
"7-B07-mjp-1","T0","3516.T0.7-B07-mjp-1.2.R","7-B07-mjp-1.2.R","Stud Park","1"
"7-B07-mjp-1","T0","3517.T0.7-B07-mjp-1.2.R","7-B07-mjp-1.2.R","Stud Park","1"
"7-B07-mjp-1","T0","3501.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3502.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3503.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3504.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3505.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3506.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3507.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3508.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B07-mjp-1","T0","3510.T0.7-B07-mjp-1.3.R","7-B07-mjp-1.3.R","Stud Park","1"
"7-B08-mjp-1","T0","3529.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3532.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3533.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3534.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3535.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3536.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3530.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3531.T0.7-B08-mjp-1.1.H","7-B08-mjp-1.1.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3090.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3518.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3519.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3520.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3521.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3522.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3523.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3524.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3525.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3528.T0.7-B08-mjp-1.2.H","7-B08-mjp-1.2.H","Ferntree Gully Station","0"
"7-B08-mjp-1","T0","3537.T0.7-B08-mjp-1.3.R","7-B08-mjp-1.3.R","Stud Park","1"
"7-B08-mjp-1","T0","3538.T0.7-B08-mjp-1.3.R","7-B08-mjp-1.3.R","Stud Park","1"
"7-B08-mjp-1","T0","3539.T0.7-B08-mjp-1.3.R","7-B08-mjp-1.3.R","Stud Park","1"
"7-B09-mjp-1","T0","2380.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2381.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2393.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2382.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2383.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2384.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2385.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2386.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2387.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2388.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2389.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2390.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2391.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2392.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2394.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2395.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B09-mjp-1","T0","2396.T0.7-B09-mjp-1.1.H","7-B09-mjp-1.1.H","Stud Park","0"
"7-B01-mjp-1","T2","3326.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3327.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3328.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3329.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3330.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3331.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3332.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3333.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3334.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3335.T2.7-B01-mjp-1.1.H","7-B01-mjp-1.1.H","Lilydale Station","0"
"7-B01-mjp-1","T2","3349.T2.7-B01-mjp-1.4.R","7-B01-mjp-1.4.R","Chirnside Park SC","1"
"7-B01-mjp-1","T2","3350.T2.7-B01-mjp-1.4.R","7-B01-mjp-1.4.R","Chirnside Park SC","1"
"7-B01-mjp-1","T2","3351.T2.7-B01-mjp-1.4.R","7-B01-mjp-1.4.R","Chirnside Park SC","1"
"7-B01-mjp-1","T2","3352.T2.7-B01-mjp-1.4.R","7-B01-mjp-1.4.R","Chirnside Park SC","1"
"7-B01-mjp-1","T2","3353.T2.7-B01-mjp-1.4.R","7-B01-mjp-1.4.R","Chirnside Park SC","1"
"7-B01-mjp-1","T2","3354.T2.7-B01-mjp-1.4.R","7-B01-mjp-1.4.R","Chirnside Park SC","1"
